Date,B3SA3.SA,BBAS3.SA,BBDC4.SA,ELET3.SA,ITSA4.SA,ITUB4.SA,PETR3.SA,PETR4.SA,VALE3.SA,WEGE3.SA
2019-08-19,12.378570556640625,16.214794158935547,18.2578067779541,34.91257858276367,7.70128059387207,27.994722366333008,9.483368873596191,8.378024101257324,28.500141143798828,10.536335945129395
2019-08-20,12.44930648803711,16.200328826904297,18.079622268676758,34.388675689697266,7.582221508026123,27.683671951293945,9.394706726074219,8.374536514282227,28.624191284179688,10.564382553100586
2019-08-21,12.465630531311035,17.12627601623535,18.43597984313965,38.64861297607422,7.676215171813965,27.89650535583496,9.894762992858887,8.8731050491333,28.826601028442383,10.779407501220703
2019-08-22,12.370408058166504,17.03358268737793,18.196552276611328,40.22032165527344,7.5508880615234375,27.454483032226562,9.799007415771484,8.792915344238281,28.656841278076172,10.625152587890625
2019-08-23,11.924236297607422,16.412853240966797,17.80121421813965,38.82038497924805,7.444362640380859,27.135236740112305,9.490463256835938,8.46518611907959,28.258554458618164,10.38675308227539
2019-08-26,11.507991790771484,16.3361759185791,17.617467880249023,37.617984771728516,7.41303014755249,27.127037048339844,9.3663330078125,8.353617668151855,27.945152282714844,10.07355785369873
2019-08-27,11.698430061340332,16.204723358154297,17.840192794799805,36.664649963378906,7.532090663909912,27.446290969848633,9.543659210205078,8.486103057861328,28.28468132019043,10.134325981140137
2019-08-28,11.869826316833496,16.069623947143555,17.734399795532227,37.96152114868164,7.6448869705200195,27.757343292236328,9.611042022705078,8.57326602935791,28.389142990112305,10.325981140136719
2019-08-29,12.049382209777832,16.460323333740234,18.0684871673584,39.052276611328125,7.682480812072754,27.904685974121094,9.972785949707031,8.890536308288574,29.446874618530273,10.470891952514648
2019-08-30,12.188131332397461,16.883874893188477,18.346885681152344,39.45594024658203,7.70128059387207,27.781906127929688,10.025983810424805,8.890536308288574,29.753751754760742,10.517638206481934
2019-09-02,11.954161643981934,16.66844367980957,18.15757942199707,39.60194778442383,7.619688510894775,27.433853149414062,9.91958999633789,8.820807456970215,30.041038513183594,10.648523330688477
2019-09-03,11.902469635009766,16.358078002929688,17.861719131469727,38.3050651550293,7.50043249130249,26.909744262695312,9.969239234924316,8.925402641296387,29.721105575561523,10.372727394104004
2019-09-04,12.14188289642334,16.745126724243164,18.084577560424805,39.24981689453125,7.619688510894775,27.09808921813965,10.22104263305664,9.155509948730469,30.37403106689453,10.578405380249023
2019-09-05,12.3241605758667,17.329343795776367,18.502426147460938,39.50747299194336,7.895852088928223,27.867887496948242,10.284880638122559,9.20083236694336,30.37403106689453,10.648523330688477
2019-09-06,12.48739242553711,18.0340518951416,19.27684211730957,38.64861297607422,8.128082275390625,28.801443099975586,10.352263450622559,9.246158599853516,30.328332901000977,10.676568984985352
2019-09-09,11.921513557434082,18.256790161132812,19.521984100341797,38.631439208984375,8.228507041931152,29.5057315826416,10.557960510253906,9.389102935791016,31.268537521362305,10.555032730102539
2019-09-10,11.943281173706055,17.950075149536133,19.176557540893555,38.296478271484375,8.146916389465332,28.932472229003906,10.639531135559082,9.448371887207031,31.497066497802734,10.718640327453613
2019-09-11,12.11467456817627,17.52286720275879,19.092992782592773,39.266990661621094,8.121808052062988,28.801443099975586,10.451566696166992,9.368186950683594,31.30771255493164,10.7887601852417
2019-09-12,12.101073265075684,17.612009048461914,18.886844635009766,38.494014739990234,8.228507041931152,28.981624603271484,10.579240798950195,9.434430122375488,32.44380187988281,10.774734497070312
2019-09-13,11.698430061340332,17.296457290649414,18.641719818115234,37.3173828125,8.25989055633545,29.374698638916016,10.518948554992676,9.371670722961426,32.50909423828125,11.087926864624023
2019-09-16,11.717473983764648,17.116670608520508,18.39657211303711,37.68669128417969,8.234782218933105,28.8505916595459,10.994184494018555,9.783076286315918,31.7255859375,10.863551139831543
2019-09-17,12.003132820129395,17.35516357421875,18.886844635009766,38.193416595458984,8.272443771362305,28.957063674926758,10.823951721191406,9.65407657623291,31.92798614501953,11.125322341918945
2019-09-18,12.22077751159668,17.619346618652344,18.942562103271484,37.44620895385742,8.284996032714844,28.866973876953125,10.646625518798828,9.490213394165039,31.601531982421875,11.218811988830566
2019-09-19,12.128278732299805,17.160703659057617,18.714139938354492,36.54441452026367,8.209675788879395,28.383817672729492,10.724648475646973,9.514616966247559,31.54929542541504,11.073904037475586
2019-09-20,12.329598426818848,17.432222366333008,19.0428466796875,34.43162155151367,8.310099601745605,28.457517623901367,10.753021240234375,9.413509368896484,31.61458396911621,11.405793190002441
2019-09-23,12.204453468322754,17.347824096679688,19.08185386657715,34.946929931640625,8.2222318649292,28.36742401123047,10.799123764038086,9.580860137939453,31.40565299987793,11.331289291381836
2019-09-24,12.052103042602539,16.819461822509766,18.836706161499023,33.95924758911133,8.197123527526855,28.072612762451172,10.660810470581055,9.507643699645996,30.64173126220703,11.181452751159668
2019-09-25,12.059669494628906,16.709394454956055,18.95928192138672,34.131011962890625,8.247336387634277,28.400182723999023,10.674995422363281,9.532050132751465,31.248947143554688,11.350018501281738
2019-09-26,12.267926216125488,16.771770477294922,19.23227310180664,34.268436431884766,8.42308235168457,29.219097137451172,10.76365852355957,9.657564163208008,31.248947143554688,11.350018501281738
2019-09-27,12.161057472229004,16.636009216308594,19.22113609313965,34.51750946044922,8.404253005981445,29.096277236938477,10.788485527038574,9.643613815307617,31.11836051940918,11.298510551452637
2019-09-30,11.955538749694824,16.691051483154297,18.898000717163086,34.483150482177734,8.272443771362305,28.686813354492188,10.692728042602539,9.605265617370605,31.17713165283203,11.345335006713867
2019-10-01,11.993904113769531,16.492908477783203,18.641719818115234,33.75312042236328,8.128082275390625,28.035490036010742,10.632439613342285,9.59131908416748,31.151012420654297,11.345335006713867
2019-10-02,11.810310363769531,15.931533813476562,17.922027587890625,32.25011444091797,7.939786911010742,27.265371322631836,10.249415397644043,9.315888404846191,29.446874618530273,11.158041000366211
2019-10-03,11.947320938110352,16.617664337158203,17.972192764282227,32.80837631225586,7.845640182495117,27.273569107055664,10.32744026184082,9.322860717773438,29.66887664794922,11.087806701660156
2019-10-04,12.207640647888184,16.731412887573242,18.156164169311523,33.366634368896484,7.851917266845703,27.40464973449707,10.231683731079102,9.242671012878418,30.419736862182617,11.055030822753906
2019-10-07,11.782907485961914,16.070959091186523,18.039093017578125,30.729944229125977,7.6447906494140625,26.896699905395508,10.072089195251465,9.124131202697754,30.06062889099121,10.699170112609863
2019-10-08,11.86511516571045,15.781092643737793,18.02236557006836,30.901710510253906,7.619688510894775,26.781999588012695,10.00825309753418,9.071834564208984,29.59052848815918,10.680442810058594
2019-10-09,12.029526710510254,16.217727661132812,18.53523063659668,30.52381706237793,7.73893928527832,27.2080135345459,10.260056495666504,9.246158599853516,29.81904411315918,10.708538055419922
2019-10-10,12.073369979858398,16.291107177734375,18.747055053710938,30.31768798828125,7.801705360412598,27.40464973449707,10.309703826904297,9.322860717773438,30.844141006469727,10.75536060333252
2019-10-11,12.344651222229004,16.595645904541016,18.95888328552246,29.888259887695312,7.971168518066406,27.756935119628906,10.462204933166504,9.504157066345215,31.758228302001953,11.083124160766602
2019-10-14,12.374794006347656,16.511253356933594,19.226463317871094,29.493186950683594,8.10297679901123,28.223934173583984,10.522496223449707,9.521590232849121,31.333829879760742,11.12058162689209
2019-10-15,12.196680068969727,16.283769607543945,19.382537841796875,29.939794540405273,8.11552906036377,28.15837860107422,10.664356231689453,9.622699737548828,31.281600952148438,11.13463020324707
2019-10-16,12.385751724243164,16.511253356933594,19.845233917236328,31.236663818359375,8.266165733337402,28.559818267822266,10.813308715820312,9.737752914428711,30.556848526000977,11.410888671875
2019-10-17,12.646075248718262,16.478235244750977,19.510765075683594,31.22807502746582,8.253613471984863,28.387784957885742,10.710461616516113,9.643613815307617,30.498083114624023,11.350018501281738
2019-10-18,12.725541114807129,16.900190353393555,19.415098190307617,32.79978942871094,8.203401565551758,28.05187225341797,10.621798515319824,9.622699737548828,30.054100036621094,11.406205177307129
2019-10-21,12.848851203918457,17.024938583374023,19.552997589111328,32.765438079833984,8.322656631469727,28.51065444946289,10.76365852355957,9.68196964263916,30.824548721313477,11.443665504455566
2019-10-22,13.024225234985352,17.39185905456543,20.110353469848633,32.25011444091797,8.51094913482666,29.39548110961914,11.093484878540039,9.960887908935547,30.883316040039062,11.584135055541992
2019-10-23,13.218778610229492,17.465242385864258,20.282726287841797,32.21576690673828,8.573715209960938,29.813312530517578,11.146683692932129,10.09337329864502,30.759254455566406,12.09919261932373
2019-10-24,13.322906494140625,17.35516357421875,20.259733200073242,32.06976318359375,8.567437171936035,29.95258140563965,10.926798820495605,9.873725891113281,30.524200439453125,12.220935821533203
2019-10-25,13.265361785888672,17.512937545776367,20.5240478515625,32.15564727783203,8.655311584472656,30.149206161499023,11.245985984802246,10.197968482971191,31.70599937438965,11.897852897644043
2019-10-28,13.358528137207031,17.901872634887695,21.2652530670166,32.894264221191406,8.730628967285156,30.558849334716797,11.331100463867188,10.319994926452637,31.797405242919922,11.97745418548584
2019-10-29,13.1256103515625,17.854171752929688,20.97221565246582,32.3961296081543,8.649032592773438,30.018125534057617,11.43394947052002,10.396697998046875,31.76476287841797,11.949358940124512
2019-10-30,13.290021896362305,18.133031845092773,21.069900512695312,33.41816711425781,8.755736351013184,30.206560134887695,11.572263717651367,10.487346649169922,31.7255859375,12.103878021240234
2019-10-31,13.257140159606934,17.667043685913086,20.208032608032227,33.97642517089844,8.605097770690918,29.682233810424805,11.597088813781738,10.595426559448242,30.81801986694336,11.939992904663086
2019-11-01,13.481837272644043,17.59733009338379,20.03565788269043,34.1224365234375,8.636481285095215,29.792869567871094,11.611274719238281,10.609373092651367,31.627643585205078,12.117923736572266
2019-11-04,13.501019477844238,17.498262405395508,20.05805778503418,34.603389739990234,8.724353790283203,29.891218185424805,11.692846298217773,10.584969520568848,32.528682708740234,12.2349853515625
2019-11-05,13.509239196777344,17.608341217041016,20.32825469970703,34.345733642578125,8.831052780151367,30.407577514648438,11.543889045715332,10.337427139282227,32.56133270263672,12.520608901977539
2019-11-06,13.39963436126709,17.490924835205078,20.219036102294922,34.78375244140625,8.762012481689453,29.99777603149414,11.494239807128906,10.35834789276123,32.44380187988281,12.721948623657227
2019-11-07,13.536642074584961,17.490924835205078,20.27076530456543,34.526092529296875,8.749462127685547,30.178083419799805,11.863078117370605,10.773240089416504,32.7180290222168,13.152727127075195
2019-11-08,13.344827651977539,17.245088577270508,19.684370040893555,32.8255500793457,8.636481285095215,29.727304458618164,11.671567916870117,10.466428756713867,32.11081314086914,13.222959518432617
2019-11-11,13.728460311889648,17.333152770996094,19.63838005065918,33.366634368896484,8.71807861328125,29.85843849182129,11.753135681152344,10.616345405578613,31.425243377685547,13.62095832824707
2019-11-12,13.481837272644043,17.14235496520996,19.454423904418945,31.786333084106445,8.617650985717773,29.350276947021484,11.60360336303711,10.53594970703125,31.275070190429688,13.344697952270508
2019-11-13,13.572267532348633,16.859827041625977,19.25320053100586,31.219493865966797,8.47329330444336,29.05523109436035,11.560785293579102,10.493833541870117,30.765783309936523,13.677148818969727
2019-11-14,13.646249771118164,17.06529998779297,19.17271614074707,30.747116088867188,8.554885864257812,29.243732452392578,11.31458568572998,10.283256530761719,30.687435150146484,13.700560569763184
2019-11-18,13.437994956970215,17.07263946533203,19.04624366760254,30.672883987426758,8.536055564880371,29.11260223388672,11.311017036437988,10.206042289733887,31.085721969604492,13.719286918640137
2019-11-19,13.136571884155273,16.801122665405273,19.011749267578125,29.98553466796875,8.42308235168457,28.792959213256836,11.150447845458984,10.100754737854004,31.45134925842285,13.672466278076172
2019-11-21,13.39415168762207,17.01760482788086,19.120986938476562,30.415132522583008,8.479569435119629,29.0880069732666,11.446606636047363,10.476284980773926,31.61458396911621,13.522628784179688
2019-11-22,13.561306953430176,17.289445877075195,19.43717384338379,30.466676712036133,8.605097770690918,29.28471565246582,11.496560096740723,10.521912574768066,32.66579818725586,13.606912612915039
2019-11-25,13.08998966217041,17.233970642089844,19.33943748474121,29.976943969726562,8.397976875305176,28.86670684814453,11.425196647644043,10.434171676635742,33.20772171020508,13.625639915466309
2019-11-26,12.741981506347656,17.012073516845703,18.92551612854004,29.7965145111084,8.197123527526855,28.276588439941406,11.200403213500977,10.244648933410645,33.44277572631836,13.405572891235352
2019-11-27,13.002301216125488,17.50764274597168,19.241708755493164,29.753557205200195,8.29754638671875,28.440507888793945,11.221813201904297,10.293785095214844,33.024906158447266,13.602230072021484
2019-11-28,13.194114685058594,17.603797912597656,19.09223747253418,29.71919059753418,8.316378593444824,28.35854148864746,11.271768569946289,10.363978385925293,32.88779067993164,13.780157089233398
2019-11-29,13.076285362243652,17.681461334228516,19.184219360351562,29.92539405822754,8.328930854797363,28.5224609375,11.132609367370605,10.230609893798828,32.633148193359375,14.243712425231934
2019-12-02,13.043405532836914,17.540924072265625,19.31069564819336,30.217514038085938,8.398077964782715,28.928363800048828,11.118334770202637,10.202535629272461,33.52112579345703,14.121969223022461
2019-12-03,13.183155059814453,17.89596176147461,19.379135131835938,30.45808982849121,8.379219055175781,28.936559677124023,11.086222648620605,10.17094612121582,32.92043685913086,14.379497528076172
2019-12-04,13.531160354614258,18.15483856201172,19.879573822021484,30.629924774169922,8.580371856689453,29.977903366088867,11.221813201904297,10.409603118896484,33.246891021728516,14.899236679077148
2019-12-05,13.495539665222168,17.9995059967041,19.960102081298828,30.629924774169922,8.54265308380127,29.936906814575195,11.368106842041016,10.546478271484375,33.266483306884766,15.344063758850098
2019-12-06,13.454436302185059,17.925546646118164,19.735763549804688,30.77598762512207,8.4609375,29.395748138427734,11.443037033081055,10.65176773071289,33.527652740478516,15.33001708984375
2019-12-09,13.057107925415039,17.981019973754883,19.90258026123047,30.733028411865234,8.599226951599121,29.96970558166504,11.500128746032715,10.602631568908691,33.58641815185547,14.94137954711914
2019-12-10,12.821446418762207,17.72214126586914,19.83354949951172,30.750211715698242,8.586657524108887,29.535137176513672,11.571490287780762,10.683356285095215,33.42972183227539,14.969472885131836
2019-12-11,12.65977668762207,17.69624900817871,19.7185115814209,30.990781784057617,8.561511039733887,29.19074249267578,11.575057983398438,10.669315338134766,33.841060638427734,15.484530448913574
2019-12-12,12.794045448303223,18.155115127563477,19.983108520507812,31.08529281616211,8.548940658569336,29.182544708251953,11.72848892211914,10.869365692138672,34.57233810424805,15.82634449005127
2019-12-13,12.714579582214355,18.014060974121094,20.45149803161621,30.896272659301758,8.615568161010742,29.804378509521484,11.178995132446289,10.521912574768066,35.101200103759766,15.94339656829834
2019-12-16,12.665254592895508,17.769067764282227,20.09300422668457,31.145431518554688,8.53381633758545,29.123083114624023,11.093358039855957,10.321861267089844,34.82697677612305,15.68118953704834
2019-12-17,13.095471382141113,18.169960021972656,20.463253021240234,30.87049674987793,8.697327613830566,29.56634521484375,11.246789932250977,10.476284980773926,34.87920379638672,15.901263236999512
2019-12-18,13.306463241577148,18.79728126525879,21.033306121826172,30.406536102294922,8.785367965698242,29.94392204284668,11.542947769165039,10.718451499938965,34.9118537902832,15.87317180633545
2019-12-19,13.306463241577148,18.99030303955078,21.42117691040039,30.818946838378906,8.791655540466309,30.091659545898438,11.525104522705078,10.743020057678223,35.257904052734375,15.732694625854492
2019-12-20,13.454436302185059,18.95317840576172,21.29807472229004,30.913455963134766,8.7099027633667,29.960323333740234,11.393083572387695,10.6201810836792,35.773719787597656,15.868486404418945
2019-12-23,12.843369483947754,19.524818420410156,21.429359436035156,33.0786018371582,8.77279281616211,30.239429473876953,11.560785293579102,10.704413414001465,35.636600494384766,15.839536666870117
2019-12-26,12.783085823059082,19.74753761291504,21.697908401489258,32.56309127807617,8.923720359802246,30.69908332824707,11.664260864257812,10.848307609558105,35.773719787597656,16.336423873901367
2019-12-27,12.114468574523926,19.662160873413086,21.614360809326172,32.425621032714844,8.88598346710205,30.616994857788086,11.478717803955078,10.859674453735352,35.92408752441406,16.56611442565918
2019-12-30,11.774685859680176,19.60648536682129,21.584518432617188,32.4771728515625,8.860833168029785,30.452823638916016,11.418062210083008,10.73869514465332,35.7230224609375,16.247360229492188
2020-01-02,12.463725090026855,19.97025489807129,22.384170532226562,32.80366134643555,9.024341583251953,31.228822708129883,11.703514099121094,10.923722267150879,36.413360595703125,16.51923942565918
2020-01-03,12.10454273223877,19.936847686767578,22.39550018310547,32.305335998535156,8.892276763916016,30.90036392211914,11.414491653442383,10.834768295288086,36.145267486572266,16.308298110961914
2020-01-06,11.988495826721191,19.67329978942871,21.995466232299805,32.45998764038086,8.87341022491455,30.440507888793945,11.785578727722168,10.962862014770508,35.930789947509766,16.35049057006836
2020-01-07,12.375310897827148,19.524818420410156,21.613353729248047,33.293399810791016,8.753924369812012,29.734317779541016,11.625011444091797,10.92016315460205,36.192176818847656,16.477054595947266
2020-01-08,12.342158317565918,19.346649169921875,21.279003143310547,33.77454376220703,8.621857643127441,29.249839782714844,11.435900688171387,10.852557182312012,36.19887924194336,15.853599548339844
2020-01-09,12.33663272857666,18.95317840576172,20.938684463500977,33.80890655517578,8.452062606811523,28.666807174682617,11.500128746032715,10.816975593566895,35.7230224609375,15.619215965270996
2020-01-10,12.239927291870117,18.50774574279785,20.55657386779785,34.45329666137695,8.395465850830078,28.4122314453125,11.453740119934082,10.770718574523926,35.76323318481445,15.937972068786621
2020-01-13,12.253740310668945,18.715621948242188,20.77747917175293,34.53921127319336,8.508659362792969,28.789981842041016,11.450173377990723,10.79206657409668,37.0634765625,16.087980270385742
2020-01-14,12.33663272857666,18.615394592285156,20.75359344482422,33.93778610229492,8.602992057800293,28.789981842041016,11.357401847839355,10.674646377563477,37.291351318359375,16.406734466552734
2020-01-15,12.005074501037598,18.27389907836914,20.389400482177734,33.78313446044922,8.464641571044922,28.436870574951172,11.104063034057617,10.514524459838867,37.17070770263672,16.514551162719727
2020-01-16,12.143221855163574,18.35555648803711,20.681947708129883,34.53921127319336,8.483506202697754,28.494356155395508,11.139745712280273,10.503850936889648,36.97634506225586,16.81456184387207
2020-01-17,12.527271270751953,18.604257583618164,21.16556167602539,34.582176208496094,8.552682876586914,28.691438674926758,11.364540100097656,10.621272087097168,38.202857971191406,17.25051498413086
2020-01-20,12.57148551940918,18.485477447509766,20.75359344482422,34.668087005615234,8.433197975158691,28.108415603637695,11.41092300415039,10.674646377563477,38.44414138793945,17.780216217041016
2020-01-21,12.350446701049805,17.950956344604492,20.061017990112305,33.997928619384766,8.238245964050293,27.50896644592285,11.06838321685791,10.539435386657715,37.552734375,17.57396125793457
2020-01-22,13.124075889587402,18.092012405395508,20.13266372680664,35.896724700927734,8.357730865478516,27.673185348510742,11.06838321685791,10.422014236450195,37.73369598388672,18.234920501708984
2020-01-23,13.455635070800781,19.109081268310547,20.664039611816406,35.66474533081055,8.521239280700684,28.33011817932129,11.143312454223633,10.55010986328125,37.1975212097168,18.586488723754883
2020-01-24,13.535758972167969,18.85666847229004,20.50880241394043,35.01176452636719,8.395465850830078,28.11662483215332,11.100497245788574,10.425570487976074,36.058135986328125,19.42089080810547
2020-01-27,13.165520668029785,18.67106819152832,20.037126541137695,33.12155532836914,8.213090896606445,27.50896644592285,10.63306713104248,9.973677635192871,33.85308837890625,19.205263137817383
2020-01-28,13.560623168945312,18.823261260986328,20.061017990112305,34.6251335144043,8.244534492492676,27.500741958618164,10.88283920288086,10.247660636901855,34.315555572509766,19.692773818969727
2020-01-29,13.428000450134277,18.359268188476562,19.774436950683594,34.81415557861328,8.156494140625,27.073749542236328,10.832883834838867,10.265451431274414,34.01395034790039,19.87091064453125
2020-01-30,13.483261108398438,18.485477447509766,19.971458435058594,34.0838508605957,8.225668907165527,27.4678955078125,11.05767822265625,10.297475814819336,34.51661682128906,19.205263137817383
2020-01-31,13.317479133605957,18.01777458190918,19.637100219726562,33.69721603393555,8.087316513061523,26.950571060180664,10.829315185546875,10.123124122619629,33.69224166870117,18.473989486694336
2020-02-03,13.839682579040527,18.106855392456055,19.762483596801758,33.39649963378906,8.081026077270508,27.02861785888672,10.707999229431152,10.027052879333496,34.12118148803711,19.06463050842285
2020-02-04,13.80376148223877,17.910123825073242,19.773818969726562,33.181697845458984,8.099895477294922,27.242210388183594,10.97204303741455,10.18717098236084,35.03268814086914,18.994314193725586
2020-02-05,13.635223388671875,18.70819854736328,20.156160354614258,32.64900588989258,8.143916130065918,27.40651512145996,10.875701904296875,10.101774215698242,35.5152587890625,19.392765045166016
2020-02-06,13.452869415283203,18.39267921447754,19.923171997070312,31.179805755615234,8.062161445617676,27.340803146362305,11.168290138244629,10.382872581481934,35.70962142944336,20.08184814453125
2020-02-07,13.345111846923828,18.411239624023438,20.15018081665039,30.647104263305664,8.043298721313477,27.694068908691406,11.22537899017334,10.29391860961914,34.91874694824219,19.266193389892578
2020-02-10,13.436286926269531,18.229352951049805,20.365243911743164,29.487207412719727,8.206803321838379,28.16234016418457,11.268199920654297,10.365082740783691,33.63862228393555,19.467763900756836
2020-02-11,13.51088809967041,19.049694061279297,20.544469833374023,29.908212661743164,8.35144329071045,28.811365127563477,11.421627044677734,10.489618301391602,34.88523483276367,20.18028450012207
2020-02-12,13.781660079956055,19.161048889160156,20.2696590423584,30.432313919067383,8.408044815063477,28.696325302124023,11.614307403564453,10.720903396606445,35.568870544433594,20.88812255859375
2020-02-13,13.698773384094238,18.86409568786621,19.881349563598633,30.294841766357422,8.282265663146973,28.252708435058594,11.393083572387695,10.5750150680542,34.94556427001953,21.361574172973633
2020-02-14,13.870073318481445,18.504030227661133,19.43330955505371,30.922046661376953,8.175358772277832,27.776227951049805,11.282470703125,10.468269348144531,34.1815071105957,21.361574172973633
2020-02-17,14.281758308410645,18.225637435913086,19.272010803222656,31.059518814086914,8.175358772277832,27.52154541015625,11.311017036437988,10.446919441223145,35.79674530029297,21.46001434326172
2020-02-18,14.127030372619629,18.400102615356445,19.19660758972168,32.906761169433594,8.294844627380371,27.636552810668945,11.396652221679688,10.58569049835205,35.38791275024414,20.953750610351562
2020-02-19,14.679621696472168,18.44464683532715,19.471952438354492,33.680030822753906,8.38917350769043,28.0308837890625,11.621442794799805,10.87034797668457,35.394615173339844,22.885055541992188
